word,count
mile,103857248
deposits,103755478
removal,103723426
background,103697950
column,103667520
revolution,103644963
tools,103640861
forced,103526556
break,103400332
operated,103323887
contrast,103224107
remove,102931532
skills,102928255
judicial,102838442
producing,102796700
fit,102729612
crop,102700259
broken,102628720
ch,102537234
ends,102524022
dear,102491243
exception,102452164
observations,102439292
cast,102348295
examined,102327359
substance,102319914
leadership,102269856
participation,102241171
exposure,102176230
requested,102096108
danger,102043145
density,101957173
pointed,101947316
chamber,101833420
explained,101781177
height,101703941
variable,101697398
killed,101629917
districts,101628586
track,101554733
consistent,101468801
context,101399873
reform,101384929
stories,101353400
proceeding,101340134
chair,101311941
corn,101195311
wage,101184951
jobs,101183303
sentence,101121879
clean,101007890
ex,100956926
accident,100873772
twelve,100867434
pre,100800666
devices,100702996
corporations,100568164
protein,100537058
declared,100532044
writer,100482332
martin,100440225
wire,100439947
soft,100361086
treaty,100357260
measurements,100320524
stream,100306636
plane,100279916
courses,100261963
proposal,100227541
transport,100208211
changing,100201881
equally,100091688
till,100084073
regions,100082810
corps,100069120
path,100059718
component,99923452
appendix,99909437
expansion,99776982
feed,99738835
reader,99730788
designated,99662446
losses,99645650
reality,99624840
contributions,99605965
fluid,99590389
drugs,99565961
speaker,99481793
diameter,99452147
passing,99449403
meant,99251015
mode,99177484
solutions,99139256
arrived,99118795
flight,99104472
hotel,99055534
mill,99029075
defendants,99010586
count,98976491
technique,98784316
guard,98763202
talking,98742232
seek,98716370
temporary,98699002
sets,98696453
honor,98684492
maybe,98682324
centers,98675023
route,98463736
preceding,98455107
frame,98446987
knows,98426346
thousands,98347021
constitutional,98321581
violation,98256044
campaign,98171282
census,98079792
goal,97881330
circle,97777182
capable,97770365
aware,97667807
necessarily,97650110
tissue,97632131
discovered,97597589
parallel,97585971
appropriation,97529533
involving,97464319
calls,97435102
comments,97406294
superintendent,97374039
democratic,97091874
reporting,97062894
substantially,96869817
decrease,96818934
keeping,96809162
limitations,96747656
leader,96645524
careful,96559119
roads,96541089
grants,96486332
miller,96462128
fed,96420463
false,96340037
wild,96313304
contrary,96309089
television,96287490
possibly,96274308
manufacturers,96228759
thin,96213160
mere,96203138
id,96181299
fundamental,96147765
symptoms,96134793
software,96127744
objective,96071593
measurement,96061382
alcohol,96023422
extremely,95791086
authors,95790758
lee,95779204
sexual,95773782
scene,95616431
applicant,95555082
formal,95552569
exists,95534878
filing,95528203
falls,95491205
amendments,95471234
intelligence,95393105
ray,95383373
mixed,95354739
feature,95332332
governments,95285250
suppose,95253912
departments,95099547
treasurer,95091284
academic,95059574
alleged,95028824
pieces,95001550
drawing,94962108
user,94946488
retirement,94934893
chosen,94926177
powerful,94915907
degrees,94900907
ave,94783956
administrator,94753377
garden,94733235
plain,94635037
slow,94579634
distributed,94548426
islands,94510651
identify,94489976
anti,94448529
grounds,94395235
owners,94304348
unable,94222893
streets,94178924
continuing,94012033
royal,93973469
instruments,93782400
parent,93759898
criteria,93702701
exceed,93659222
recognition,93597330
improvements,93593243
resource,93552645
slowly,93436402
thereby,93423321
claimed,93366646
colorado,93355025
mechanism,93340079
calculated,93339034
emphasis,93291435
input,93141276
cited,93134754
nevertheless,93089596
aside,93044574
handling,93016635
yourself,93011228
suddenly,92903689
committed,92845613
cycle,92803297
naval,92771679
clay,92764969
contents,92759298
contribution,92748570
offers,92743126
familiar,92717959
scope,92701610
lie,92556377
ocean,92549970
recommendations,92394967
stores,92371852
grow,92294522
angle,92284449
amend,92211887
goals,92145645
arrangement,92047450
grown,91833662
extra,91808675
ann,91800695
currently,91765639
demands,91739175
homes,91609824
confidence,91568191
regarded,91552038
purchased,91462113
lies,91351530
statistical,91308031
sister,91168613
efficient,91163415
kingdom,91121131
mutual,91091214
secured,91021865
senior,91006469
explanation,90956991
adjustment,90891492
sight,90697636
thou,90695946
holy,90669129
structural,90665840
furnished,90644437
noise,90598223
becoming,90597120
signs,90573818
finished,90556615
satisfactory,90543936
constructed,90539246
characteristic,90536756
troops,90481371
describe,90475695
shop,90393679
sleep,90385099
preliminary,90236425
corner,90221669
willing,90056218
instances,90037378
identification,90012022
machines,89966060
depends,89962915
raise,89819320
organic,89811310
choose,89762863
transmission,89695450
pleasure,89673220
distinct,89631898
profits,89586342
select,89573768
pretty,89544186
fight,89543404
canal,89491036
supposed,89420118
fellow,89416691
firms,89381006
refused,89321403
gentleman,89304860
customers,89180586
recognize,89148534
comprehensive,89132426
obvious,89122058
operator,89108754
unique,89033790
thy,89001239
belief,88965501
relevant,88943032
concerns,88925431
qualified,88902368
seed,88895432
controls,88875780
global,88859397
magazine,88847558
vision,88801058
illustrated,88679956
draw,88665168
compliance,88625224
flat,88554002
fairly,88549149
academy,88535215
wheat,88507884
apart,88489773
attitude,88460445
physician,88450008
hereby,88429779
absolute,88378710
repair,88358941
stopped,88357623
representation,88324411
soldiers,88213808
suggests,88212792
incorporated,88196992
composed,88175724
strategy,88105921
salary,88027699
tool,88009295
coverage,88008743
inner,87978996
appointment,87975984
transferred,87969489
readily,87849402
discuss,87826710
experienced,87770511
returns,87716528
utility,87707535
bulletin,87645276
resulted,87634573
twice,87580283
client,87517763
doctrine,87497393
core,87478269
selling,87443877
ring,87383479
obligations,87367783
curve,87367726
walk,87357521
clause,87313582
spoke,87272080
appellant,87215499
export,87174791
concluded,87174102
observation,86961200
sons,86957078
funding,86919868
outstanding,86875685
practically,86855548
watch,86818831
hardly,86815415
apparatus,86769600
narrow,86758655
strongly,86706284
thick,86604202
seat,86479530
dollar,86454657
played,86435429
behalf,86414646
target,86372018
boundary,86339133
imposed,86318369
exposed,86250766
ships,86208601
extend,86198171
associations,86149807
statutes,86136378
refer,86125252
significance,86124935
dated,86093116
burden,86075320
prescribed,86057024
birds,86034832
exhibit,85983292
vertical,85962669
subsection,85906593
beauty,85895424
display,85882729
liberty,85810857
drop,85770059
unknown,85672024
secret,85600806
variables,85592222
oxygen,85459352
psychology,85450176
settled,85408324
star,85349778
ny,85277397
occasion,85227686
advice,85161037
delay,85159041
creation,85153190
roman,85109913
sector,85092031
waiting,84955778
version,84943979
starting,84893110
violence,84889007
ran,84883302
rooms,84865257
warm,84842305
besides,84841459
fill,84818500
category,84776658
mountains,84776328
freight,84749571
bone,84725928
vehicles,84713760
informed,84665234
ahead,84610074
pro,84484225
arranged,84383435
rendered,84377639
requiring,84321051
chain,84183024
distinguished,84070786
ma,84037706
identity,84014306
whenever,83961365
acquisition,83958684
el,83948228
household,83825693
dealing,83819623
greek,83816324
abuse,83799561
economics,83787344
objectives,83768180
experiences,83597436
linear,83562909
mills,83512198
manual,83498835
ing,83433292
accurate,83314897
universal,83313910
faculty,83298502
wants,83170307
literary,83166134
taught,83072198
ownership,83008423
constitute,82985749
modified,82947966
lease,82851356
branches,82795596
ball,82771079
magnetic,82715752
stat,82708995
mines,82705064
agreements,82695715
tend,82671044
heating,82601250
catholic,82588416
register,82586117
equity,82571054
answered,82566823
significantly,82495949
demonstrated,82486993
deposit,82457446
commissioners,82417557
armed,82384189
execution,82350629
submit,82343588
wait,82290659
transactions,82205211
nursing,82179934
difficulties,82088221
announced,82087853
widely,82024162
residence,81992848
spiritual,81944602
movements,81928145
ended,81904508
graduate,81844126
res,81821425
commonly,81776305
achieve,81752393
rare,81639660
mineral,81634875
mid,81621815
cal,81601926
seeking,81538768
boat,81517535
opposition,81441764
ensure,81340136
oral,81273175
cattle,81209705
implementation,81202393
stands,81179162
famous,81177208
ending,81141856
copyright,81016316
occupied,80963362
joined,80907252
appropriations,80871322
variation,80868502
registration,80835240
bell,80786372
en,80759222
planned,80725448
remarks,80724102
extreme,80712763
via,80698816
looks,80693234
cutting,80670792
zero,80636826
comment,80628640
obligation,80624290
carriers,80590041
velocity,80582986
beach,80515352
pictures,80422488
mixture,80315745
visual,80314677
handle,80312970
shot,80307075
formula,80224325
evil,80044431
web,79986571
allows,79959010
trip,79923373
dangerous,79898425
heads,79879674
accordingly,79843037
interstate,79833155
errors,79789892
dog,79713359
addressed,79710858
begins,79553328
realized,79538354
induced,79537020
intent,79528831
pub,79517497
repeated,79514268
draft,79446254
touch,79400391
app,79376874
walked,79352198
fifteen,79349163
permission,79302150
partnership,79264205
promise,79256481
lewis,79247380
sequence,79235392
situations,79179070
option,79033913
manufacture,78930379
independence,78900785
committees,78891378
accomplished,78888062
ideal,78863659
sub,78812359
continues,78787826
panel,78736192
presents,78720555
eventually,78689855
spot,78648149
founded,78645298
gift,78564296
meat,78562920
accompanied,78522595
evident,78504363
jack,78482777
bright,78383612
users,78348255
plates,78342336
desirable,78278668
tested,78261913
ourselves,78238940
